game_id,move_number,fen,move_uci,eval_cp,turn
25,40,1r3rk1/3bbpp1/p3p2p/3pPP2/qp1B2PP/P2B4/1PP2Q2/1K1R3R b - - 0 20,b4a3,-100,black
25,41,1r3rk1/3bbpp1/p3p2p/3pPP2/q2B2PP/p2B4/1PP2Q2/1K1R3R w - - 0 21,b2b3,99,white
25,42,1r3rk1/3bbpp1/p3p2p/3pPP2/q2B2PP/pP1B4/2P2Q2/1K1R3R b - - 0 21,f8c8,-105,black
25,43,1rr3k1/3bbpp1/p3p2p/3pPP2/q2B2PP/pP1B4/2P2Q2/1K1R3R w - - 1 22,b1a2,137,white
25,44,1rr3k1/3bbpp1/p3p2p/3pPP2/q2B2PP/pP1B4/K1P2Q2/3R3R b - - 2 22,a4b4,-39,black
25,45,1rr3k1/3bbpp1/p3p2p/3pPP2/1q1B2PP/pP1B4/K1P2Q2/3R3R w - - 3 23,g4g5,56,white
25,46,1rr3k1/3bbpp1/p3p2p/3pPPP1/1q1B3P/pP1B4/K1P2Q2/3R3R b - - 0 23,e7c5,-60,black
25,47,1rr3k1/3b1pp1/p3p2p/2bpPPP1/1q1B3P/pP1B4/K1P2Q2/3R3R w - - 1 24,d4c5,45,white
25,48,1rr3k1/3b1pp1/p3p2p/2BpPPP1/1q5P/pP1B4/K1P2Q2/3R3R b - - 0 24,b4c5,-37,black
25,49,1rr3k1/3b1pp1/p3p2p/2qpPPP1/7P/pP1B4/K1P2Q2/3R3R w - - 0 25,f2c5,48,white
25,50,1rr3k1/3b1pp1/p3p2p/2QpPPP1/7P/pP1B4/K1P5/3R3R b - - 0 25,c8c5,-41,black
25,51,1r4k1/3b1pp1/p3p2p/2rpPPP1/7P/pP1B4/K1P5/3R3R w - - 0 26,g5h6,33,white
25,52,1r4k1/3b1pp1/p3p2P/2rpPP2/7P/pP1B4/K1P5/3R3R b - - 0 26,e6f5,-32,black
25,53,1r4k1/3b1pp1/p6P/2rpPp2/7P/pP1B4/K1P5/3R3R w - - 0 27,h6g7,44,white
25,54,1r4k1/3b1pP1/p7/2rpPp2/7P/pP1B4/K1P5/3R3R b - - 0 27,g8g7,-42,black
25,55,1r6/3b1pk1/p7/2rpPp2/7P/pP1B4/K1P5/3R3R w - - 0 28,h4h5,37,white
25,56,1r6/3b1pk1/p7/2rpPp1P/8/pP1B4/K1P5/3R3R b - - 0 28,g7h6,-20,black
25,57,1r6/3b1p2/p6k/2rpPp1P/8/pP1B4/K1P5/3R3R w - - 1 29,h1f1,31,white
25,58,1r6/3b1p2/p6k/2rpPp1P/8/pP1B4/K1P5/3R1R2 b - - 2 29,d5d4,-41,black
25,59,1r6/3b1p2/p6k/2r1Pp1P/3p4/pP1B4/K1P5/3R1R2 w - - 0 30,d1d2,31,white
25,60,1r6/3b1p2/p6k/2r1Pp1P/3p4/pP1B4/K1PR4/5R2 b - - 1 30,b8c8,-34,black
25,61,2r5/3b1p2/p6k/2r1Pp1P/3p4/pP1B4/K1PR4/5R2 w - - 2 31,f1f4,18,white
25,62,2r5/3b1p2/p6k/2r1Pp1P/3p1R2/pP1B4/K1PR4/8 b - - 3 31,a6a5,-10,black
25,63,2r5/3b1p2/7k/p1r1Pp1P/3p1R2/pP1B4/K1PR4/8 w - - 0 32,f4d4,14,white
25,64,2r5/3b1p2/7k/p1r1Pp1P/3R4/pP1B4/K1PR4/8 b - - 0 32,d7e6,-5,black
25,65,2r5/5p2/4b2k/p1r1Pp1P/3R4/pP1B4/K1PR4/8 w - - 1 33,d2e2,7,white
25,66,2r5/5p2/4b2k/p1r1Pp1P/3R4/pP1B4/K1P1R3/8 b - - 2 33,c8g8,0,black
25,67,6r1/5p2/4b2k/p1r1Pp1P/3R4/pP1B4/K1P1R3/8 w - - 3 34,d4d6,23,white
25,68,6r1/5p2/3Rb2k/p1r1Pp1P/8/pP1B4/K1P1R3/8 b - - 4 34,g8g5,-18,black
25,69,8/5p2/3Rb2k/p1r1PprP/8/pP1B4/K1P1R3/8 w - - 5 35,d3c4,22,white
25,70,8/5p2/3Rb2k/p1r1PprP/2B5/pP6/K1P1R3/8 b - - 6 35,c5c4,-15,black
25,71,8/5p2/3Rb2k/p3PprP/2r5/pP6/K1P1R3/8 w - - 0 36,b3c4,11,white
25,72,8/5p2/3Rb2k/p3PprP/2P5/p7/K1P1R3/8 b - - 0 36,h6h5,-4,black
26,76,8/5pk1/Q5p1/Pp2r2p/4q2P/2P1R1P1/1P3P2/6K1 b - - 0 38,e4b1,0,black
26,77,8/5pk1/Q5p1/Pp2r2p/7P/2P1R1P1/1P3P2/1q4K1 w - - 1 39,g1g2,0,white
26,78,8/5pk1/Q5p1/Pp2r2p/7P/2P1R1P1/1P3PK1/1q6 b - - 2 39,e5e3,0,black
26,79,8/5pk1/Q5p1/Pp5p/7P/2P1r1P1/1P3PK1/1q6 w - - 0 40,f2e3,0,white
26,80,8/5pk1/Q5p1/Pp5p/7P/2P1P1P1/1P4K1/1q6 b - - 0 40,b1c2,0,black
26,81,8/5pk1/Q5p1/Pp5p/7P/2P1P1P1/1Pq3K1/8 w - - 1 41,g2g1,0,white
26,82,8/5pk1/Q5p1/Pp5p/7P/2P1P1P1/1Pq5/6K1 b - - 2 41,c2b2,0,black
26,83,8/5pk1/Q5p1/Pp5p/7P/2P1P1P1/1q6/6K1 w - - 0 42,a6b6,0,white
26,84,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/1q6/6K1 b - - 1 42,b2c1,0,black
26,85,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/8/2q3K1 w - - 2 43,g1f2,0,white
26,86,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/5K2/2q5 b - - 3 43,c1c2,0,black
26,87,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q2K2/8 w - - 4 44,f2f3,0,white
26,88,8/5pk1/1Q4p1/Pp5p/7P/2P1PKP1/2q5/8 b - - 5 44,c2f5,0,black
26,89,8/5pk1/1Q4p1/Pp3q1p/7P/2P1PKP1/8/8 w - - 6 45,f3e2,0,white
26,90,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1P1/4K3/8 b - - 7 45,f5c2,0,black
26,91,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q1K3/8 w - - 8 46,e2f3,0,white
26,92,8/5pk1/1Q4p1/Pp5p/7P/2P1PKP1/2q5/8 b - - 9 46,c2f5,0,black
26,93,8/5pk1/1Q4p1/Pp3q1p/7P/2P1PKP1/8/8 w - - 10 47,f3g2,0,white
26,94,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1P1/6K1/8 b - - 11 47,f5c2,0,black
26,95,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q3K1/8 w - - 12 48,g2h3,0,white
26,96,8/5pk1/1Q4p1/Pp5p/7P/2P1P1PK/2q5/8 b - - 13 48,c2f5,0,black
26,97,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1PK/8/8 w - - 14 49,h3g2,0,white
26,98,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1P1/6K1/8 b - - 15 49,f5c2,0,black
26,99,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q3K1/8 w - - 16 50,g2g1,0,white
26,100,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q5/6K1 b - - 17 50,c2c1,0,black
26,101,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/8/2q3K1 w - - 18 51,g1f2,0,white
26,102,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/5K2/2q5 b - - 19 51,c1c2,0,black
26,103,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q2K2/8 w - - 20 52,f2f3,0,white
26,104,8/5pk1/1Q4p1/Pp5p/7P/2P1PKP1/2q5/8 b - - 21 52,c2f5,0,black
26,105,8/5pk1/1Q4p1/Pp3q1p/7P/2P1PKP1/8/8 w - - 22 53,f3g2,0,white
26,106,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1P1/6K1/8 b - - 23 53,f5c2,0,black
26,107,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q3K1/8 w - - 24 54,g2f3,0,white
26,108,8/5pk1/1Q4p1/Pp5p/7P/2P1PKP1/2q5/8 b - - 25 54,c2f5,0,black
26,109,8/5pk1/1Q4p1/Pp3q1p/7P/2P1PKP1/8/8 w - - 26 55,f3e2,0,white
26,110,8/5pk1/1Q4p1/Pp3q1p/7P/2P1P1P1/4K3/8 b - - 27 55,f5c2,0,black
26,111,8/5pk1/1Q4p1/Pp5p/7P/2P1P1P1/2q1K3/8 w - - 28 56,e2f3,0,white
27,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,28,white
27,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-35,black
27,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,31,white
27,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,-37,black
27,5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,f1c4,37,white
27,6,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,f8c5,-19,black
27,7,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,b1c3,20,white
27,8,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,g8f6,-8,black
27,9,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,d2d3,13,white
27,10,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,h7h6,-7,black
27,11,r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 0 6,a2a3,12,white
27,12,r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/P1NP1N2/1PP2PPP/R1BQK2R b KQkq - 0 6,a7a6,-12,black
27,13,r1bqk2r/1ppp1pp1/p1n2n1p/2b1p3/2B1P3/P1NP1N2/1PP2PPP/R1BQK2R w KQkq - 0 7,e1g1,13,white
27,14,r1bqk2r/1ppp1pp1/p1n2n1p/2b1p3/2B1P3/P1NP1N2/1PP2PPP/R1BQ1RK1 b kq - 1 7,d7d6,-8,black
27,15,r1bqk2r/1pp2pp1/p1np1n1p/2b1p3/2B1P3/P1NP1N2/1PP2PPP/R1BQ1RK1 w kq - 0 8,c1e3,6,white
27,16,r1bqk2r/1pp2pp1/p1np1n1p/2b1p3/2B1P3/P1NPBN2/1PP2PPP/R2Q1RK1 b kq - 1 8,e8g8,-4,black
27,17,r1bq1rk1/1pp2pp1/p1np1n1p/2b1p3/2B1P3/P1NPBN2/1PP2PPP/R2Q1RK1 w - - 2 9,e3c5,1,white
27,18,r1bq1rk1/1pp2pp1/p1np1n1p/2B1p3/2B1P3/P1NP1N2/1PP2PPP/R2Q1RK1 b - - 0 9,d6c5,-4,black
27,19,r1bq1rk1/1pp2pp1/p1n2n1p/2p1p3/2B1P3/P1NP1N2/1PP2PPP/R2Q1RK1 w - - 0 10,c3d5,10,white
27,20,r1bq1rk1/1pp2pp1/p1n2n1p/2pNp3/2B1P3/P2P1N2/1PP2PPP/R2Q1RK1 b - - 1 10,f8e8,-10,black
27,21,r1bqr1k1/1pp2pp1/p1n2n1p/2pNp3/2B1P3/P2P1N2/1PP2PPP/R2Q1RK1 w - - 2 11,d5e3,21,white
27,22,r1bqr1k1/1pp2pp1/p1n2n1p/2p1p3/2B1P3/P2PNN2/1PP2PPP/R2Q1RK1 b - - 3 11,b7b5,-13,black
27,23,r1bqr1k1/2p2pp1/p1n2n1p/1pp1p3/2B1P3/P2PNN2/1PP2PPP/R2Q1RK1 w - - 0 12,c4a2,8,white
27,24,r1bqr1k1/2p2pp1/p1n2n1p/1pp1p3/4P3/P2PNN2/BPP2PPP/R2Q1RK1 b - - 1 12,c6d4,-7,black
27,25,r1bqr1k1/2p2pp1/p4n1p/1pp1p3/3nP3/P2PNN2/BPP2PPP/R2Q1RK1 w - - 2 13,c2c3,32,white
27,26,r1bqr1k1/2p2pp1/p4n1p/1pp1p3/3nP3/P1PPNN2/BP3PPP/R2Q1RK1 b - - 0 13,d4f3,-24,black
27,27,r1bqr1k1/2p2pp1/p4n1p/1pp1p3/4P3/P1PPNn2/BP3PPP/R2Q1RK1 w - - 0 14,d1f3,16,white
27,28,r1bqr1k1/2p2pp1/p4n1p/1pp1p3/4P3/P1PPNQ2/BP3PPP/R4RK1 b - - 0 14,c7c6,-5,black
27,29,r1bqr1k1/5pp1/p1p2n1p/1pp1p3/4P3/P1PPNQ2/BP3PPP/R4RK1 w - - 0 15,a1d1,-11,white
27,30,r1bqr1k1/5pp1/p1p2n1p/1pp1p3/4P3/P1PPNQ2/BP3PPP/3R1RK1 b - - 1 15,a8a7,24,black
27,31,2bqr1k1/r4pp1/p1p2n1p/1pp1p3/4P3/P1PPNQ2/BP3PPP/3R1RK1 w - - 2 16,h2h3,-21,white
27,32,2bqr1k1/r4pp1/p1p2n1p/1pp1p3/4P3/P1PPNQ1P/BP3PP1/3R1RK1 b - - 0 16,g7g6,9,black
27,33,2bqr1k1/r4p2/p1p2npp/1pp1p3/4P3/P1PPNQ1P/BP3PP1/3R1RK1 w - - 0 17,e3c2,9,white
27,34,2bqr1k1/r4p2/p1p2npp/1pp1p3/4P3/P1PP1Q1P/BPN2PP1/3R1RK1 b - - 1 17,f6h5,-14,black
27,35,2bqr1k1/r4p2/p1p3pp/1pp1p2n/4P3/P1PP1Q1P/BPN2PP1/3R1RK1 w - - 2 18,d3d4,26,white
27,36,2bqr1k1/r4p2/p1p3pp/1pp1p2n/3PP3/P1P2Q1P/BPN2PP1/3R1RK1 b - - 0 18,c5c4,-7,black
27,37,2bqr1k1/r4p2/p1p3pp/1p2p2n/2pPP3/P1P2Q1P/BPN2PP1/3R1RK1 w - - 0 19,b2b3,-8,white
27,38,2bqr1k1/r4p2/p1p3pp/1p2p2n/2pPP3/PPP2Q1P/B1N2PP1/3R1RK1 b - - 0 19,c4b3,14,black
27,39,2bqr1k1/r4p2/p1p3pp/1p2p2n/3PP3/PpP2Q1P/B1N2PP1/3R1RK1 w - - 0 20,a2b3,-6,white
27,40,2bqr1k1/r4p2/p1p3pp/1p2p2n/3PP3/PBP2Q1P/2N2PP1/3R1RK1 b - - 0 20,d8g5,10,black
27,41,2b1r1k1/r4p2/p1p3pp/1p2p1qn/3PP3/PBP2Q1P/2N2PP1/3R1RK1 w - - 1 21,c2b4,-12,white
27,42,2b1r1k1/r4p2/p1p3pp/1p2p1qn/1N1PP3/PBP2Q1P/5PP1/3R1RK1 b - - 2 21,h5f4,15,black
27,43,2b1r1k1/r4p2/p1p3pp/1p2p1q1/1N1PPn2/PBP2Q1P/5PP1/3R1RK1 w - - 3 22,g1h2,-19,white
27,44,2b1r1k1/r4p2/p1p3pp/1p2p1q1/1N1PPn2/PBP2Q1P/5PPK/3R1R2 b - - 4 22,a7c7,16,black
27,45,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/1N1PPn2/PBP2Q1P/5PPK/3R1R2 w - - 5 23,b4d3,-16,white
27,46,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/3PPn2/PBPN1Q1P/5PPK/3R1R2 b - - 6 23,f4d3,22,black
27,47,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/3PP3/PBPn1Q1P/5PPK/3R1R2 w - - 0 24,f3d3,-20,white
27,48,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/3PP3/PBPQ3P/5PPK/3R1R2 b - - 0 24,g5f4,18,black
27,49,2b1r1k1/2r2p2/p1p3pp/1p2p3/3PPq2/PBPQ3P/5PPK/3R1R2 w - - 1 25,g2g3,16,white
27,50,2b1r1k1/2r2p2/p1p3pp/1p2p3/3PPq2/PBPQ2PP/5P1K/3R1R2 b - - 0 25,f4g5,-12,black
27,51,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/3PP3/PBPQ2PP/5P1K/3R1R2 w - - 1 26,h3h4,17,white
27,52,2b1r1k1/2r2p2/p1p3pp/1p2p1q1/3PP2P/PBPQ2P1/5P1K/3R1R2 b - - 0 26,g5e7,31,black
27,53,2b1r1k1/2r1qp2/p1p3pp/1p2p3/3PP2P/PBPQ2P1/5P1K/3R1R2 w - - 1 27,d4e5,-31,white
27,54,2b1r1k1/2r1qp2/p1p3pp/1p2P3/4P2P/PBPQ2P1/5P1K/3R1R2 b - - 0 27,e7e5,26,black
27,55,2b1r1k1/2r2p2/p1p3pp/1p2q3/4P2P/PBPQ2P1/5P1K/3R1R2 w - - 0 28,d3e3,-25,white
27,56,2b1r1k1/2r2p2/p1p3pp/1p2q3/4P2P/PBP1Q1P1/5P1K/3R1R2 b - - 1 28,h6h5,21,black
27,57,2b1r1k1/2r2p2/p1p3p1/1p2q2p/4P2P/PBP1Q1P1/5P1K/3R1R2 w - - 0 29,f1e1,-6,white
27,58,2b1r1k1/2r2p2/p1p3p1/1p2q2p/4P2P/PBP1Q1P1/5P1K/3RR3 b - - 1 29,c7e7,5,black
27,59,2b1r1k1/4rp2/p1p3p1/1p2q2p/4P2P/PBP1Q1P1/5P1K/3RR3 w - - 2 30,f2f3,-4,white
27,60,2b1r1k1/4rp2/p1p3p1/1p2q2p/4P2P/PBP1QPP1/7K/3RR3 b - - 0 30,a6a5,10,black
27,61,2b1r1k1/4rp2/2p3p1/pp2q2p/4P2P/PBP1QPP1/7K/3RR3 w - - 0 31,e1e2,-29,white
27,62,2b1r1k1/4rp2/2p3p1/pp2q2p/4P2P/PBP1QPP1/4R2K/3R4 b - - 1 31,g8g7,19,black
27,63,2b1r3/4rpk1/2p3p1/pp2q2p/4P2P/PBP1QPP1/4R2K/3R4 w - - 2 32,e2d2,-14,white
27,64,2b1r3/4rpk1/2p3p1/pp2q2p/4P2P/PBP1QPP1/3R3K/3R4 b - - 3 32,a5a4,26,black
27,65,2b1r3/4rpk1/2p3p1/1p2q2p/p3P2P/PBP1QPP1/3R3K/3R4 w - - 0 33,b3c2,-28,white
27,66,2b1r3/4rpk1/2p3p1/1p2q2p/p3P2P/P1P1QPP1/2BR3K/3R4 b - - 1 33,e5e6,16,black
27,67,2b1r3/4rpk1/2p1q1p1/1p5p/p3P2P/P1P1QPP1/2BR3K/3R4 w - - 2 34,h2g1,-27,white
27,68,2b1r3/4rpk1/2p1q1p1/1p5p/p3P2P/P1P1QPP1/2BR4/3R2K1 b - - 3 34,g7g8,14,black
27,69,2b1r1k1/4rp2/2p1q1p1/1p5p/p3P2P/P1P1QPP1/2BR4/3R2K1 w - - 4 35,e3c5,-17,white
27,70,2b1r1k1/4rp2/2p1q1p1/1pQ4p/p3P2P/P1P2PP1/2BR4/3R2K1 b - - 5 35,e7d7,29,black
27,71,2b1r1k1/3r1p2/2p1q1p1/1pQ4p/p3P2P/P1P2PP1/2BR4/3R2K1 w - - 6 36,d2d7,0,white
27,72,2b1r1k1/3R1p2/2p1q1p1/1pQ4p/p3P2P/P1P2PP1/2B5/3R2K1 b - - 0 36,c8d7,10,black
27,73,4r1k1/3b1p2/2p1q1p1/1pQ4p/p3P2P/P1P2PP1/2B5/3R2K1 w - - 0 37,c5d6,-21,white
27,74,4r1k1/3b1p2/2pQq1p1/1p5p/p3P2P/P1P2PP1/2B5/3R2K1 b - - 1 37,d7c8,9,black
27,75,2b1r1k1/5p2/2pQq1p1/1p5p/p3P2P/P1P2PP1/2B5/3R2K1 w - - 2 38,d6e6,-2,white
27,76,2b1r1k1/5p2/2p1Q1p1/1p5p/p3P2P/P1P2PP1/2B5/3R2K1 b - - 0 38,c8e6,6,black
27,77,4r1k1/5p2/2p1b1p1/1p5p/p3P2P/P1P2PP1/2B5/3R2K1 w - - 0 39,d1d6,-4,white
27,78,4r1k1/5p2/2pRb1p1/1p5p/p3P2P/P1P2PP1/2B5/6K1 b - - 1 39,e8b8,-1,black
27,79,1r4k1/5p2/2pRb1p1/1p5p/p3P2P/P1P2PP1/2B5/6K1 w - - 2 40,g1f2,0,white
27,80,1r4k1/5p2/2pRb1p1/1p5p/p3P2P/P1P2PP1/2B2K2/8 b - - 3 40,c6c5,0,black
27,81,1r4k1/5p2/3Rb1p1/1pp4p/p3P2P/P1P2PP1/2B2K2/8 w - - 0 41,d6a6,0,white
27,82,1r4k1/5p2/R3b1p1/1pp4p/p3P2P/P1P2PP1/2B2K2/8 b - - 1 41,b8d8,3,black
27,83,3r2k1/5p2/R3b1p1/1pp4p/p3P2P/P1P2PP1/2B2K2/8 w - - 2 42,f2e3,-1,white
27,84,3r2k1/5p2/R3b1p1/1pp4p/p3P2P/P1P1KPP1/2B5/8 b - - 3 42,e6b3,0,black
27,85,3r2k1/5p2/R5p1/1pp4p/p3P2P/PbP1KPP1/2B5/8 w - - 4 43,c2d3,-3,white
27,86,3r2k1/5p2/R5p1/1pp4p/p3P2P/PbPBKPP1/8/8 b - - 5 43,c5c4,1,black
27,87,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbPBKPP1/8/8 w - - 0 44,d3e2,0,white
27,88,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/4B3/8 b - - 1 44,b3d1,0,black
27,89,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/4B3/3b4 w - - 2 45,e2f1,0,white
27,90,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/8/3b1B2 b - - 3 45,d1b3,0,black
27,91,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/8/5B2 w - - 4 46,f1e2,0,white
27,92,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/4B3/8 b - - 5 46,b3d1,2,black
27,93,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/4B3/3b4 w - - 6 47,e2f1,0,white
27,94,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/8/3b1B2 b - - 7 47,d1b3,0,black
27,95,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/8/5B2 w - - 8 48,f1e2,0,white
27,96,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/4B3/8 b - - 9 48,b3d1,0,black
27,97,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/4B3/3b4 w - - 10 49,e2f1,0,white
27,98,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/8/3b1B2 b - - 11 49,d1b3,0,black
27,99,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/8/5B2 w - - 12 50,f1e2,0,white
27,100,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/4B3/8 b - - 13 50,b3d1,0,black
27,101,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/4B3/3b4 w - - 14 51,e2f1,0,white
27,102,3r2k1/5p2/R5p1/1p5p/p1p1P2P/P1P1KPP1/8/3b1B2 b - - 15 51,d1b3,0,black
27,103,3r2k1/5p2/R5p1/1p5p/p1p1P2P/PbP1KPP1/8/5B2 w - - 16 52,f1e2,0,white
28,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,32,white
28,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e6,-32,black
28,3,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,37,white
28,4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,-33,black
28,5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,26,white
28,6,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,g8f6,-27,black
28,7,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,c1g5,44,white
28,8,rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 3 4,d5e4,-36,black
28,9,rnbqkb1r/ppp2ppp/4pn2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR w KQkq - 0 5,c3e4,36,white
28,10,rnbqkb1r/ppp2ppp/4pn2/6B1/3PN3/8/PPP2PPP/R2QKBNR b KQkq - 0 5,b8d7,-39,black
28,11,r1bqkb1r/pppn1ppp/4pn2/6B1/3PN3/8/PPP2PPP/R2QKBNR w KQkq - 1 6,e4f6,29,white
28,12,r1bqkb1r/pppn1ppp/4pN2/6B1/3P4/8/PPP2PPP/R2QKBNR b KQkq - 0 6,d7f6,-30,black
28,13,r1bqkb1r/ppp2ppp/4pn2/6B1/3P4/8/PPP2PPP/R2QKBNR w KQkq - 0 7,g1f3,27,white
28,14,r1bqkb1r/ppp2ppp/4pn2/6B1/3P4/5N2/PPP2PPP/R2QKB1R b KQkq - 1 7,c7c5,-26,black
28,15,r1bqkb1r/pp3ppp/4pn2/2p3B1/3P4/5N2/PPP2PPP/R2QKB1R w KQkq - 0 8,f3e5,38,white
28,16,r1bqkb1r/pp3ppp/4pn2/2p1N1B1/3P4/8/PPP2PPP/R2QKB1R b KQkq - 1 8,d8a5,-30,black
28,17,r1b1kb1r/pp3ppp/4pn2/q1p1N1B1/3P4/8/PPP2PPP/R2QKB1R w KQkq - 2 9,g5d2,29,white
28,18,r1b1kb1r/pp3ppp/4pn2/q1p1N3/3P4/8/PPPB1PPP/R2QKB1R b KQkq - 3 9,a5b6,-23,black
28,19,r1b1kb1r/pp3ppp/1q2pn2/2p1N3/3P4/8/PPPB1PPP/R2QKB1R w KQkq - 4 10,c2c3,30,white
28,20,r1b1kb1r/pp3ppp/1q2pn2/2p1N3/3P4/2P5/PP1B1PPP/R2QKB1R b KQkq - 0 10,c8d7,-3,black
28,21,r3kb1r/pp1b1ppp/1q2pn2/2p1N3/3P4/2P5/PP1B1PPP/R2QKB1R w KQkq - 1 11,f1d3,15,white
28,22,r3kb1r/pp1b1ppp/1q2pn2/2p1N3/3P4/2PB4/PP1B1PPP/R2QK2R b KQkq - 2 11,c5d4,1,black
28,23,r3kb1r/pp1b1ppp/1q2pn2/4N3/3p4/2PB4/PP1B1PPP/R2QK2R w KQkq - 0 12,e5d7,8,white
28,24,r3kb1r/pp1N1ppp/1q2pn2/8/3p4/2PB4/PP1B1PPP/R2QK2R b KQkq - 0 12,f6d7,-11,black
28,25,r3kb1r/pp1n1ppp/1q2p3/8/3p4/2PB4/PP1B1PPP/R2QK2R w KQkq - 0 13,d1a4,14,white
28,26,r3kb1r/pp1n1ppp/1q2p3/8/Q2p4/2PB4/PP1B1PPP/R3K2R b KQkq - 1 13,b6b2,-12,black
28,27,r3kb1r/pp1n1ppp/4p3/8/Q2p4/2PB4/Pq1B1PPP/R3K2R w KQkq - 0 14,a1b1,6,white
28,28,r3kb1r/pp1n1ppp/4p3/8/Q2p4/2PB4/Pq1B1PPP/1R2K2R b Kkq - 1 14,b2a3,-4,black
